,Close,Date,High,Low,Open,Trades,Volume
112,0.17138,2017-09-14,0.20046,0.16612,0.19689,7886,18361425.1741
113,0.18425,2017-09-15,0.19199,0.14765,0.17133,12260,21873481.757
114,0.1818,2017-09-16,0.192,0.17303,0.18259,5927,10603484.7913
115,0.18147,2017-09-17,0.18454,0.17131,0.18136,3401,5849874.79888
116,0.19325,2017-09-18,0.19427,0.18042,0.1815,6861,14956869.9016
117,0.18517,2017-09-19,0.19477,0.18201,0.19335,5184,11022429.717
118,0.18141,2017-09-20,0.18987,0.18047,0.18437,5467,6857921.03908
119,0.17001,2017-09-21,0.1835,0.16873,0.18149,4343,10225839.1336
120,0.17137,2017-09-22,0.17709,0.1665,0.17,3541,6230111.3649
121,0.17897,2017-09-23,0.1807,0.16938,0.17185,4418,8401443.82616
122,0.17554,2017-09-24,0.1799,0.1731,0.17849,4017,4403098.05679
123,0.18418,2017-09-25,0.187,0.17389,0.17572,3284,7343233.34237
124,0.1883,2017-09-26,0.19698,0.17977,0.1851,6970,17111175.245
125,0.21,2017-09-27,0.21497,0.18716,0.18859,11627,29007688.566
126,0.2016,2017-09-28,0.21038,0.19608,0.21,7482,20825543.6619
127,0.19647,2017-09-29,0.2052,0.18746,0.2017,5182,15366203.0994
128,0.2,2017-09-30,0.20586,0.19436,0.19683,6271,19108015.6882
129,0.20938,2017-10-01,0.20939,0.19573,0.19995,3387,7897732.5615
130,0.20291,2017-10-02,0.20977,0.2,0.20938,5980,11490508.5162
131,0.20317,2017-10-03,0.206,0.19722,0.20267,5325,7819860.89945
132,0.21309,2017-10-04,0.2166,0.20093,0.20264,12674,24108416.7575
133,0.238,2017-10-05,0.24462,0.21309,0.21309,25340,68453639.3813
134,0.234,2017-10-06,0.24472,0.23169,0.23805,19227,46427960.1875
135,0.23912,2017-10-07,0.24175,0.2323,0.234,7246,19335125.5927
136,0.28076,2017-10-08,0.284,0.23847,0.2398,25079,68129478.6021
137,0.25,2017-10-09,0.28076,0.23325,0.28061,29293,84147717.4892
138,0.25805,2017-10-10,0.267,0.2415,0.25,21992,47889116.1733
139,0.26331,2017-10-11,0.26589,0.255,0.25805,13213,33217467.5115
140,0.24537,2017-10-12,0.26539,0.2452,0.26331,18089,48300913.5121
141,0.26083,2017-10-13,0.2657,0.23231,0.24537,26363,73622544.2683
142,0.25544,2017-10-14,0.2692,0.254,0.26083,26294,75615337.8711
143,0.2642,2017-10-15,0.27,0.24701,0.25544,27095,50461202.4767
144,0.2577,2017-10-16,0.3,0.25152,0.2647,51562,149610442.241
145,0.2288,2017-10-17,0.2659,0.21,0.25789,32903,92166786.6003
146,0.2168,2017-10-18,0.23454,0.19964,0.2278,26257,71428029.8829
147,0.2142,2017-10-19,0.2327,0.206,0.2169,33655,66392021.4388
148,0.20778,2017-10-20,0.2234,0.20502,0.2142,15883,52175619.7274
149,0.21,2017-10-21,0.21098,0.197,0.20739,12463,32609819.9868
150,0.20145,2017-10-22,0.21215,0.19449,0.2101,13805,37480951.291
151,0.19188,2017-10-23,0.2019,0.1823,0.20175,10897,32603569.5979
152,0.2041,2017-10-24,0.21697,0.18289,0.19179,22252,81885907.1023
153,0.20229,2017-10-25,0.20532,0.19562,0.20417,12482,47821991.6282
154,0.20167,2017-10-26,0.2048,0.1986,0.20208,4054,10825596.5582
155,0.20045,2017-10-27,0.2028,0.19766,0.2018,2607,7761919.79754
156,0.19772,2017-10-28,0.2008,0.19671,0.20001,3000,6136817.13881
157,0.2027,2017-10-29,0.20659,0.1961,0.19772,5970,13369669.1075
158,0.2024,2017-10-30,0.205,0.19996,0.20266,3588,9854409.81606
159,0.19826,2017-10-31,0.20345,0.19792,0.2024,3220,8362705.20707
160,0.19149,2017-11-01,0.20055,0.1892,0.19793,5065,17803226.9361
161,0.19927,2017-11-02,0.20699,0.17421,0.1913,11473,40071902.9848
162,0.20584,2017-11-03,0.2288,0.1951,0.2,18694,62270656.4257
163,0.20085,2017-11-04,0.20628,0.19924,0.20597,5050,11973336.1968
164,0.19942,2017-11-05,0.20342,0.19811,0.20137,5777,11999812.2795
165,0.20189,2017-11-06,0.20713,0.19782,0.19935,6945,20416257.6938
166,0.20543,2017-11-07,0.2065,0.199,0.201,6712,16888873.8536
167,0.21692,2017-11-08,0.22417,0.20233,0.20544,12522,41390063.6184
168,0.21628,2017-11-09,0.222,0.212,0.21746,10125,32825406.8122
169,0.20317,2017-11-10,0.21853,0.19801,0.2163,11030,35356157.3365
170,0.20828,2017-11-11,0.215,0.2015,0.20291,10642,32683113.8362
171,0.19002,2017-11-12,0.20894,0.18706,0.20894,26015,92472182.6202
172,0.2,2017-11-13,0.2,0.18932,0.19007,12862,36457361.6402
173,0.20465,2017-11-14,0.211,0.1989,0.2,7927,26296970.1897
174,0.20848,2017-11-15,0.21023,0.20301,0.2051,9096,25945970.5912
175,0.22666,2017-11-16,0.2815,0.20574,0.20867,49947,264778929.475
176,0.22379,2017-11-17,0.2436,0.21662,0.2267,20859,82037561.6565
177,0.22743,2017-11-18,0.23019,0.21852,0.22419,9870,33098082.0605
178,0.23264,2017-11-19,0.23875,0.22375,0.22743,11409,41699414.1657
179,0.2411,2017-11-20,0.247,0.23118,0.23289,13463,50543728.602
180,0.232,2017-11-21,0.24501,0.22418,0.24099,13588,49768213.5868
181,0.23807,2017-11-22,0.2424,0.23158,0.232,12617,39284414.2421
182,0.23878,2017-11-23,0.25109,0.2354,0.23813,18104,62230934.9131
183,0.2408,2017-11-24,0.24472,0.22961,0.23878,17476,58196720.293
184,0.2485,2017-11-25,0.25451,0.23863,0.2406,13810,44557872.5404
185,0.2454,2017-11-26,0.25049,0.242,0.24828,9322,31054503.8058
186,0.2463,2017-11-27,0.25186,0.24,0.24598,14792,48950884.8298
187,0.28025,2017-11-28,0.28127,0.24636,0.24719,30926,121370594.291
188,0.23499,2017-11-29,0.28024,0.22249,0.27949,32920,115914495.831
189,0.23487,2017-11-30,0.24682,0.21571,0.2357,18625,62583408.3888
190,0.24833,2017-12-01,0.2545,0.22451,0.2349,13752,47689834.2198
191,0.24399,2017-12-02,0.2502,0.23938,0.24827,8631,30683082.6232
192,0.24489,2017-12-03,0.2596,0.23103,0.24388,13973,47377701.9392
193,0.24647,2017-12-04,0.24873,0.233,0.24489,14222,41838490.9236
194,0.2312,2017-12-05,0.24671,0.22557,0.24636,19250,63945095.9206
195,0.2149,2017-12-06,0.2351,0.20876,0.23209,29059,87898175.1208
196,0.20507,2017-12-07,0.2191,0.197,0.21482,27562,76768190.3111
197,0.23401,2017-12-08,0.256,0.20056,0.20509,49769,165726237.486
198,0.2361,2017-12-09,0.24539,0.22923,0.23354,25578,74455408.1252
199,0.22798,2017-12-10,0.2378,0.22108,0.23587,21689,59961127.6458
200,0.24821,2017-12-11,0.24906,0.228,0.22844,16539,51816399.711
201,0.43,2017-12-12,0.5367,0.24401,0.24821,87020,262329016.364
202,0.4574,2017-12-13,0.59999,0.35169,0.42377,185051,472584910.611
203,0.85999,2017-12-14,0.89882,0.451,0.45739,256547,682835220.431
204,0.73699,2017-12-15,0.865,0.6122,0.85843,181830,384293198.411
205,0.73901,2017-12-16,0.815,0.71,0.73589,92952,160109905.028
206,0.71097,2017-12-17,0.755,0.69522,0.73882,56053,78214791.397
207,0.75576,2017-12-18,0.7933,0.65714,0.71017,88575,154461886.189
208,0.73,2017-12-19,0.84111,0.70097,0.75575,109375,172456360.731
209,0.714,2017-12-20,0.74,0.64468,0.73,83450,127487440.939
210,1.1224,2017-12-21,1.14,0.71074,0.714,221412,454513252.285
211,0.98304,2017-12-22,1.25,0.42143,1.1224,239766,485184544.247
212,0.9981,2017-12-23,1.0592,0.90992,0.98377,80899,105751450.494
213,0.9681,2017-12-24,1.0058,0.8011,0.99479,79764,108024549.167
214,0.9714,2017-12-25,1.0148,0.91,0.9662,45957,52996633.5239
215,1.07,2017-12-26,1.095,0.9628,0.97149,53706,64301380.0343
216,1.2108,2017-12-27,1.2893,1.0622,1.0699,132539,183328309.181
217,1.2525,2017-12-28,1.3072,1.05,1.2103,112408,143869934.68
218,1.917,2017-12-29,1.9745,1.248,1.25,236597,357285076.49
219,1.835,2017-12-30,2.45,1.73,1.915,325434,422672376.885
220,1.9657,2017-12-31,2.089,1.6033,1.8418,130213,140939406.971
221,2.0395,2018-01-01,2.1,1.802,1.9652,69140,57125938.5365
222,2.1904,2018-01-02,2.2158,1.841,2.0458,114008,97535634.0091
223,2.7316,2018-01-03,2.8599,2.1352,2.1921,203169,206153068.744
224,2.735,2018-01-04,3.3,2.606,2.7301,276572,271350933.155
225,2.4961,2018-01-05,3.059,2.2273,2.737,229111,195822598.173
226,2.6424,2018-01-06,2.85,2.4463,2.4987,118183,78667056.262
227,2.7665,2018-01-07,2.8099,2.5597,2.6425,83760,49966202.5985
228,2.3847,2018-01-08,2.7682,1.917,2.7665,148374,129311592.603
229,2.0538,2018-01-09,2.4893,1.9,2.384,151485,118184913.969
230,1.937,2018-01-10,2.121,1.61,2.0537,194664,208859816.772
231,1.92,2018-01-11,2.25,1.53,1.937,232118,271016114.78
232,2.015,2018-01-12,2.15,1.785,1.9192,108311,114355241.25
233,1.9876,2018-01-13,2.091,1.9461,2.0151,56025,43543624.9029
234,1.8182,2018-01-14,1.9879,1.73,1.9873,63958,48890450.4009
235,1.657,2018-01-15,1.877,1.615,1.8222,61954,49433831.6994
236,1.1382,2018-01-16,1.6798,0.85,1.657,225072,369590289.468
237,1.3003,2018-01-17,1.3783,0.85,1.1349,246013,390696987.415
238,1.5424,2018-01-18,1.719,1.213,1.3004,233728,296587182.267
239,1.53,2018-01-19,1.6759,1.45,1.5414,118979,130591606.505
240,1.5593,2018-01-20,1.62,1.465,1.53,70047,79368987.2769
241,1.36,2018-01-21,1.5599,1.301,1.5578,97277,122035647.59
242,1.3362,2018-01-22,1.4122,1.1223,1.362,111086,152171317.811
243,1.3315,2018-01-23,1.439,1.1738,1.3363,133662,159339043.65
244,1.3507,2018-01-24,1.4173,1.2754,1.3297,94149,95707536.8325
245,1.2978,2018-01-25,1.3772,1.2713,1.3506,54031,50935373.3308
246,1.2058,2018-01-26,1.32,1.1032,1.2963,92038,94947461.3129
247,1.2187,2018-01-27,1.249,1.169,1.2059,47502,47174037.7764
248,1.3677,2018-01-28,1.406,1.214,1.2197,61341,57979019.8417
249,1.2672,2018-01-29,1.3763,1.25,1.3656,56091,45148838.2874
250,1.1151,2018-01-30,1.2715,1.0792,1.267,74240,78674238.4505
251,1.141,2018-01-31,1.1528,1.0234,1.114,64480,66991013.424
252,0.954,2018-02-01,1.146,0.90946,1.14,96475,109993340.677
253,0.8987,2018-02-02,0.95675,0.675,0.95421,49300,64806346.7977
254,0.9577,2018-02-03,1.0207,0.77802,0.8985,112580,157852913.258
255,0.815,2018-02-04,0.96879,0.775,0.9578,92318,122688153.165
256,0.6803,2018-02-05,0.8343,0.63702,0.81473,131421,190615711.659
257,0.76,2018-02-06,0.777,0.5729,0.68085,165501,244969140.566
258,0.7157,2018-02-07,0.80606,0.6923,0.76,88873,110385099.943
259,0.78,2018-02-08,0.79094,0.7081,0.7157,68853,84505559.2994
260,0.92,2018-02-09,0.9288,0.73574,0.7799,99875,130419553.706
261,1.0266,2018-02-10,1.2276,0.90531,0.923,192306,311172696.99
262,0.95898,2018-02-11,1.0399,0.891,1.0268,136925,160861387.254
263,1.0409,2018-02-12,1.0783,0.95299,0.95952,82354,115159253.475
264,0.984,2018-02-13,1.0483,0.9618,1.0419,48314,65542506.2003
265,1.1252,2018-02-14,1.155,0.97652,0.9849,77397,103323709.664
266,1.1026,2018-02-15,1.1434,1.0675,1.1261,74213,84983272.7423
267,1.1104,2018-02-16,1.1175,1.0617,1.1048,42545,48027444.1726
268,1.1769,2018-02-17,1.2046,1.101,1.1106,54180,65608133.9159
269,1.0682,2018-02-18,1.1799,1.0366,1.1769,53281,60700618.2644
270,1.1086,2018-02-19,1.1326,1.0649,1.0693,31509,29376517.7719
271,1.0266,2018-02-20,1.135,1.0081,1.1085,43971,51109793.2579
272,0.94944,2018-02-21,1.0376,0.935,1.0258,61991,66187853.6023
273,0.88906,2018-02-22,0.998,0.8611,0.94945,49779,69202679.4572
274,0.93838,2018-02-23,0.98249,0.8501,0.88917,47452,57720236.3621
275,0.89947,2018-02-24,0.96694,0.86862,0.93754,34200,35381137.1672
276,0.89892,2018-02-25,0.92399,0.87607,0.89814,24337,24041401.1364
277,0.93027,2018-02-26,0.94187,0.8727,0.90046,29644,34656932.5521
278,0.925,2018-02-27,0.95816,0.91623,0.92883,23522,26683099.1926
279,0.8841,2018-02-28,0.94605,0.88,0.92544,23825,27239099.464
280,0.91492,2018-03-01,0.94837,0.87207,0.88485,25435,31156780.7436
281,0.89694,2018-03-02,0.92138,0.88509,0.9142,18083,17338779.4728
282,0.89725,2018-03-03,0.92306,0.88884,0.89694,20773,23800685.5948
283,1.0028,2018-03-04,1.0312,0.88012,0.89722,50475,66347155.0078
284,0.9396,2018-03-05,1.086,0.9395,1.0023,97665,136783089.59
285,0.90042,2018-03-06,0.97944,0.8863,0.9401,57767,79324412.7038
286,0.85386,2018-03-07,0.91365,0.78579,0.9001,59800,89290394.0505
287,0.8031,2018-03-08,0.87083,0.78911,0.85385,39022,49027362.728
288,0.822,2018-03-09,0.84157,0.7309,0.80372,60221,88537649.7894
