,Close,Date,High,Low,Open,Trades,Volume
71,12.522,2016-05-25,13.0,11.8,12.8,4478,71337.2079549
72,12.413,2016-05-26,13.067,12.13,12.5,2881,62391.5028675
73,11.262,2016-05-27,12.499,10.525,12.469,9384,188598.221209
74,11.092,2016-05-28,11.336,10.384,11.241,2377,65584.2225383
75,12.42,2016-05-29,12.89,12.404,12.502,347,23453.5892729
76,14.13,2016-05-31,14.3,13.5,13.69,3245,110606.780292
77,13.945,2016-06-01,14.3,13.46,14.131,3367,86596.0885388
78,13.77,2016-06-02,14.029,13.608,13.94,1580,45433.3035876
79,13.94,2016-06-03,13.99,13.42,13.818,3115,57902.8250131
80,13.701,2016-06-04,13.962,13.404,13.94,1669,40804.6256053
81,13.895,2016-06-05,13.969,13.686,13.787,1142,16549.0500512
82,13.949,2016-06-06,14.193,13.801,13.97,2211,33303.7427722
83,14.601,2016-06-07,14.697,13.88,13.949,3219,60569.2923888
84,14.41,2016-06-08,14.89,14.3,14.61,4124,78019.6043946
85,14.494,2016-06-09,14.7,14.374,14.41,1526,18913.4339773
86,13.97,2016-06-10,14.51,13.561,14.494,2354,63321.4571535
87,14.36,2016-06-11,14.383,13.81,13.97,4340,36717.5191187
88,15.778,2016-06-12,16.087,14.226,14.36,6572,165362.071812
89,17.789,2016-06-13,17.91,15.701,15.778,10140,259931.839256
90,18.75,2016-06-14,19.41,16.0,17.635,12925,337986.691934
91,18.247,2016-06-15,18.775,17.55,18.75,5655,105830.154935
92,20.697,2016-06-16,21.1,18.278,18.278,10131,289930.441956
93,15.429,2016-06-17,21.69,11.51,20.747,40046,1369132.2483
94,11.3,2016-06-18,15.43,10.133,15.43,20829,895474.032382
95,12.251,2016-06-19,13.361,10.459,11.3,13501,382642.104826
96,11.9,2016-06-20,12.487,10.51,12.251,10909,317363.322311
97,13.295,2016-06-21,13.498,11.2,11.856,4699,176345.176433
98,13.5,2016-06-22,15.9,12.95,13.214,17667,535789.604847
99,13.804,2016-06-23,14.0,12.5,13.5,5420,141720.162069
100,14.333,2016-06-24,14.46,13.1,13.789,5149,161070.27836
101,14.33,2016-06-25,14.836,13.913,14.333,3026,77011.5822157
102,13.754,2016-06-26,14.4,13.525,14.33,2578,61784.8673626
103,14.031,2016-06-27,14.188,13.682,13.745,1709,39443.1499704
104,12.113,2016-06-28,14.079,11.513,14.043,6289,260077.774492
105,12.62,2016-06-29,13.045,11.57,12.12,3908,136304.155176
106,12.402,2016-06-30,12.884,12.2,12.6,2592,61631.6252724
107,12.194,2016-07-01,12.58,11.74,12.479,3028,88143.2615943
108,12.136,2016-07-02,12.213,11.95,12.19,1102,25168.0578268
109,11.763,2016-07-03,12.147,11.56,12.125,1549,56409.2021143
110,11.487,2016-07-04,11.85,11.351,11.753,1821,42460.6307609
111,10.588,2016-07-05,11.485,9.353,11.47,6809,321774.002602
112,10.578,2016-07-06,11.12,10.221,10.579,3938,95985.5401224
113,10.14,2016-07-07,10.669,9.729,10.578,3199,83616.9558832
114,11.38,2016-07-08,11.649,9.902,10.127,5851,175241.639394
115,10.902,2016-07-09,11.436,10.395,11.37,2958,135106.671055
116,10.96,2016-07-10,11.02,10.736,10.842,1102,22276.6397574
117,10.501,2016-07-11,11.087,10.201,10.94,2147,82724.293481
118,10.528,2016-07-12,10.802,10.399,10.501,1559,42574.0156826
119,10.43,2016-07-13,10.6,10.425,10.526,695,18745.8221478
120,11.517,2016-07-14,11.79,10.491,10.512,3795,125971.939149
121,11.96,2016-07-15,12.553,11.369,11.466,3982,174559.014888
122,11.715,2016-07-16,12.052,11.67,11.953,1541,39799.2725149
123,11.255,2016-07-17,11.737,11.021,11.705,4098,162766.232874
124,11.084,2016-07-18,11.749,11.009,11.255,2639,76357.0683574
125,11.658,2016-07-19,12.24,11.041,11.091,3746,215752.891033
126,12.451,2016-07-20,13.037,11.553,11.617,8464,473086.030085
127,12.631,2016-07-21,12.75,12.028,12.451,3051,154832.259884
128,14.62,2016-07-22,15.146,12.53,12.631,8816,462465.33839
129,14.25,2016-07-23,14.85,13.9,14.62,3942,190408.760794
130,12.771,2016-07-24,14.439,12.168,14.25,10867,474125.610324
131,13.782,2016-07-25,13.82,12.685,12.771,4705,216641.679633
132,11.804,2016-07-26,13.86,11.775,13.782,10458,419721.947203
133,13.0,2016-07-27,13.4,11.808,11.808,12034,348219.53125
134,12.834,2016-07-28,13.015,12.54,13.0,5602,86582.1543354
135,12.86,2016-07-29,12.944,12.6,12.87,3301,54379.0132255
136,12.411,2016-07-30,12.867,12.411,12.85,2067,51579.8377101
137,11.876,2016-07-31,12.552,11.303,12.465,3141,120131.174038
138,10.983,2016-08-01,12.041,10.902,11.87,3304,118734.677435
139,10.165,2016-08-02,11.198,9.9,10.98,6582,257926.05614
140,11.93,2016-08-10,12.33,11.0,11.0,1583,137957.584935
141,11.71,2016-08-11,12.1,11.569,11.93,2829,101343.554078
142,11.69,2016-08-12,11.99,11.565,11.71,3897,74637.5308481
143,11.49,2016-08-13,11.76,11.4,11.69,781,40660.8325466
144,11.16,2016-08-14,11.67,11.003,11.49,1395,52993.2815393
145,11.13,2016-08-15,11.28,10.883,11.15,2477,43786.1318066
146,11.02,2016-08-16,11.17,10.832,11.13,905,21051.6484229
147,10.708,2016-08-17,11.07,10.65,11.07,1999,130249.21742
148,10.69,2016-08-18,10.97,10.657,10.704,1196,46372.1184579
149,10.68,2016-08-19,10.76,10.61,10.69,1101,40367.2850133
150,11.236,2016-08-20,11.301,10.68,10.68,1065,55485.1004082
151,11.135,2016-08-21,11.252,10.926,11.236,756,14545.7230819
152,11.087,2016-08-22,11.358,11.004,11.199,1101,23531.702755
153,11.022,2016-08-23,11.28,10.896,11.144,663,18375.1397565
154,11.055,2016-08-24,11.195,10.961,11.022,499,10795.6283976
155,11.301,2016-08-25,11.392,10.972,11.059,784,23704.6247613
156,11.217,2016-08-26,11.42,11.134,11.304,335,8589.62085501
157,11.113,2016-08-27,11.259,11.113,11.259,136,2632.45481956
158,10.932,2016-08-28,11.156,10.922,11.156,204,11225.2022988
159,10.962,2016-08-29,11.181,10.781,10.932,371,17631.4555474
160,11.29,2016-08-30,11.389,10.935,11.033,469,12061.5579106
161,11.663,2016-08-31,11.678,11.17,11.29,677,12192.0105062
162,12.067,2016-09-01,12.598,11.605,11.66,965,24433.3225965
163,12.3,2016-09-02,12.38,11.912,12.0,606,16942.8830593
164,11.94,2016-09-03,12.427,11.645,12.25,837,25026.7700974
165,11.737,2016-09-04,12.03,11.6,11.974,504,15892.2394172
166,11.812,2016-09-05,11.92,11.65,11.725,386,10047.4699583
167,11.773,2016-09-06,11.919,11.452,11.849,537,23980.1575032
168,11.611,2016-09-07,11.82,11.6,11.757,364,7838.20784284
169,11.492,2016-09-08,11.964,11.264,11.612,645,21968.8974897
170,11.72,2016-09-09,11.9,11.458,11.477,1033,57625.3607374
171,12.263,2016-09-10,12.298,11.58,11.72,784,26380.363653
172,11.653,2016-09-11,12.28,11.6,12.241,1571,42090.2825331
173,12.058,2016-09-12,12.058,11.632,11.684,574,27046.8253318
174,12.018,2016-09-13,12.55,11.864,11.92,2431,150229.276941
175,11.944,2016-09-14,12.332,11.91,11.961,985,39411.1915014
176,12.158,2016-09-15,12.413,11.907,11.949,1483,79094.3911405
177,12.612,2016-09-16,12.822,11.99,12.051,1480,55580.0855395
178,12.8,2016-09-17,12.869,12.511,12.624,330,10684.99137
179,12.45,2016-09-18,13.101,12.26,12.73,2419,105204.014201
180,13.22,2016-09-19,13.229,12.394,12.447,667,32219.1837807
181,14.258,2016-09-20,15.4,13.076,13.22,2292,95662.6261046
182,13.76,2016-09-21,14.377,13.162,14.243,2082,65920.1058001
183,13.327,2016-09-22,13.761,12.47,13.76,2302,78260.3053753
184,13.396,2016-09-23,13.502,13.099,13.243,286,7568.71152508
185,12.861,2016-09-24,13.469,12.712,13.316,532,22159.4309837
186,13.08,2016-09-25,13.196,12.774,12.835,316,11475.1104918
187,12.864,2016-09-26,13.16,12.81,13.08,531,18126.6403302
188,13.084,2016-09-27,13.267,12.85,12.941,614,20579.2899601
189,13.25,2016-09-28,13.487,13.044,13.084,379,17203.2424582
190,13.061,2016-09-29,13.329,13.061,13.324,424,16007.3489947
191,13.291,2016-09-30,13.43,13.05,13.06,439,12304.7379323
192,13.179,2016-10-01,13.33,13.048,13.22,322,13543.2149243
193,13.16,2016-10-02,13.327,13.002,13.188,339,14820.8972209
194,13.387,2016-10-03,13.5,13.17,13.221,303,7757.52689564
195,13.27,2016-10-04,13.5,13.22,13.445,495,19050.0499155
196,13.022,2016-10-05,13.392,13.022,13.27,730,19263.6565464
197,12.84,2016-10-06,13.146,12.624,13.021,587,17170.8604746
198,12.69,2016-10-07,13.0,12.56,12.82,672,21520.2123978
199,12.21,2016-10-08,12.758,12.0,12.73,1009,37635.1627813
200,12.012,2016-10-09,12.557,11.99,12.208,1235,47640.0250246
201,11.732,2016-10-10,12.09,11.6,12.027,3759,85230.6726107
202,11.823,2016-10-11,12.33,11.731,11.731,1005,35292.0081462
203,11.925,2016-10-12,12.055,11.678,11.752,755,39723.4833607
204,11.988,2016-10-13,12.12,11.811,11.905,742,16737.6697187
205,11.93,2016-10-14,12.1,11.9,12.021,269,6587.08588
206,12.01,2016-10-15,12.049,11.83,11.96,216,11556.2351081
207,12.02,2016-10-16,12.06,11.92,11.963,272,6744.58257926
208,12.001,2016-10-17,12.03,11.811,11.945,634,24912.5908557
209,12.611,2016-10-18,12.91,11.981,11.982,1056,68021.1257003
210,11.988,2016-10-19,12.623,11.95,12.56,1143,37242.0724513
211,12.151,2016-10-20,12.316,12.03,12.037,648,24840.5999961
212,12.196,2016-10-21,12.2,12.087,12.151,297,8457.62999902
213,12.186,2016-10-22,12.374,12.082,12.129,312,5890.23156946
214,12.07,2016-10-23,12.263,11.991,12.25,178,9265.1870345
215,11.981,2016-10-24,12.23,11.981,12.05,148,13888.0089313
216,11.469,2016-10-25,11.999,11.122,11.981,911,32131.1224141
217,11.52,2016-10-26,11.724,11.451,11.498,561,21338.7991731
218,11.503,2016-10-27,11.67,11.231,11.52,617,31394.9416187
219,11.15,2016-10-28,11.699,10.854,11.543,1460,55620.4905628
220,10.375,2016-10-29,11.26,9.5,11.15,2308,81583.4663841
221,11.26,2016-10-30,11.529,10.314,10.461,875,26028.9746475
222,10.995,2016-10-31,11.5,10.877,11.246,1715,37791.2649949
223,10.831,2016-11-01,11.21,10.405,10.972,1597,37796.4495497
224,10.855,2016-11-02,11.247,10.763,10.831,1613,26017.2345832
225,10.86,2016-11-03,11.182,10.809,10.845,929,30549.5596256
226,11.184,2016-11-04,11.24,10.85,10.891,495,14304.671142
227,11.169,2016-11-05,11.24,10.992,11.183,296,5382.79833625
228,10.91,2016-11-06,11.272,10.909,11.15,362,3189.83728506
229,10.9,2016-11-07,11.099,10.85,10.908,374,23844.5322972
230,10.898,2016-11-08,11.211,10.788,10.88,297,18242.5834549
231,10.648,2016-11-09,10.87,10.2,10.87,856,22746.7932448
232,10.49,2016-11-10,10.693,10.48,10.679,200,2266.12534966
233,10.27,2016-11-11,10.58,10.261,10.515,230,4564.46240134
234,9.851,2016-11-12,10.319,9.68,10.28,631,19495.3937581
235,10.127,2016-11-13,10.37,9.808,9.886,576,7959.37181464
236,9.9651,2016-11-14,10.193,9.956,10.116,278,4989.8654071
237,10.265,2016-11-15,10.41,9.7161,9.96,515,14990.4458349
238,10.045,2016-11-16,10.5,9.9271,10.224,1033,33959.2742341
239,9.9689,2016-11-17,10.27,9.901,10.047,845,29455.0506984
240,9.526,2016-11-18,10.031,9.455,9.9839,485,15771.3033446
241,9.696,2016-11-19,9.8609,9.476,9.532,401,22128.1665255
242,9.5709,2016-11-20,9.7641,9.494,9.682,450,8289.08270692
243,9.615,2016-11-21,9.679,9.508,9.538,148,2472.23783045
244,9.876,2016-11-22,10.255,9.542,9.55,1019,29462.386438
245,9.806,2016-11-23,9.919,9.683,9.848,292,8009.57290318
246,9.1954,2016-11-24,9.788,8.7,9.787,1073,34917.7575233
247,9.53,2016-11-25,9.69,9.164,9.17,379,16897.6150924
248,8.9247,2016-11-27,9.1708,8.702,9.001,336,11619.5916604
249,8.658,2016-11-28,9.0172,8.649,8.9001,393,12008.147563
250,8.1596,2016-11-29,8.7439,7.737,8.697,1248,50586.3052871
251,8.5639,2016-11-30,8.758,8.1052,8.1101,758,36947.6036822
252,8.43,2016-12-01,8.609,8.358,8.5417,881,27503.9892717
253,7.728,2016-12-02,8.43,7.1,8.43,3053,141744.881067
254,7.875,2016-12-03,8.1,7.5897,7.748,1678,62571.1566299
255,7.4048,2016-12-04,7.906,7.3421,7.82,417,9964.92538589
256,6.7864,2016-12-05,7.567,6.501,7.4,1894,74483.8693651
257,7.759,2016-12-06,7.8785,5.861,6.7763,3799,174752.932902
258,8.3461,2016-12-07,8.7,7.269,7.812,1664,46979.8370659
259,8.1651,2016-12-08,8.8446,8.1651,8.3231,1225,49133.1626878
260,8.436,2016-12-09,8.65,8.02,8.1652,810,18143.6112004
261,8.14,2016-12-10,8.5525,7.94,8.4,527,10729.6786029
262,8.17,2016-12-11,8.248,8.0,8.136,412,7459.54733753
263,8.49,2016-12-12,8.626,8.0894,8.1949,708,23598.8513184
264,8.4,2016-12-13,8.49,8.3,8.49,367,6201.2844811
265,8.23,2016-12-14,8.489,8.2,8.401,197,4445.17449507
266,7.8693,2016-12-15,8.2269,7.7064,8.2,969,42016.79533
267,7.8943,2016-12-16,7.9574,7.7695,7.8703,402,16674.5752202
268,7.8367,2016-12-17,7.944,7.4733,7.8914,751,45331.5819557
269,7.909,2016-12-18,7.9379,7.74,7.87,253,6429.87831286
270,7.618,2016-12-19,7.904,7.58,7.9039,360,8923.77078682
271,7.6858,2016-12-20,7.75,7.5508,7.589,526,16401.0006004
272,7.8619,2016-12-21,7.962,7.6391,7.699,596,15247.1520027
273,7.5613,2016-12-22,7.8609,7.463,7.86,1110,35308.3405306
274,7.147,2016-12-23,7.6789,7.1091,7.55,1362,45222.2286099
275,7.2342,2016-12-24,7.351,7.11,7.147,614,17406.5284693
276,7.1826,2016-12-25,7.3239,7.167,7.2344,308,4703.16221206
277,7.259,2016-12-26,7.35,7.05,7.1826,450,23193.5178998
278,7.2,2016-12-27,7.33,7.0829,7.301,416,11688.949467
279,7.6159,2016-12-28,7.7566,7.1,7.2,1683,53458.0193544
280,8.2711,2016-12-29,8.6,7.5611,7.5759,2627,96182.2776432
281,8.162,2016-12-30,8.4986,8.0501,8.2761,677,16826.3929819
282,8.002,2016-12-31,8.3515,8.0,8.162,1404,63029.1318791
283,8.196,2017-01-01,8.5868,8.03,8.0441,767,49123.000878
284,8.4292,2017-01-02,8.5,8.114,8.22,955,31925.4053761
285,9.661,2017-01-03,9.9,8.3,8.37,4034,189971.519469
286,11.075,2017-01-04,11.15,9.44,9.662,4461,174919.124098
287,10.294,2017-01-05,11.7,9.2,11.062,8553,223404.289749
288,10.1,2017-01-06,10.401,9.4726,10.215,2745,49425.6747675
289,9.8129,2017-01-07,10.19,9.48,10.1,1773,37813.8341414
290,10.29,2017-01-08,10.475,9.796,9.796,1498,38070.7428354
291,10.343,2017-01-09,10.839,9.5004,10.359,1664,67864.3186691
292,10.522,2017-01-10,10.75,10.2,10.417,1167,47267.8897689
293,9.7,2017-01-11,10.696,9.41,10.608,3730,67612.3387691
294,9.657,2017-01-12,10.039,9.082,9.6799,1821,40690.2584031
295,9.699,2017-01-13,9.8,9.376,9.7183,783,12739.2868569
296,9.679,2017-01-14,9.8741,9.507,9.675,886,7070.19738962
297,9.728,2017-01-15,9.834,9.614,9.614,265,4844.02365505
298,9.53,2017-01-16,9.779,9.53,9.7419,419,5687.29970831
299,10.292,2017-01-17,10.595,9.533,9.5739,3053,110382.777394
300,10.222,2017-01-18,10.49,9.7357,10.291,1387,41017.5246744
301,10.42,2017-01-19,10.514,10.152,10.222,553,15568.8802912
302,10.637,2017-01-20,10.752,10.299,10.365,327,7415.22621312
303,10.949,2017-01-21,11.035,10.561,10.64,610,14694.3587856
304,10.664,2017-01-22,10.977,10.504,10.897,590,19852.9475945
305,10.827,2017-01-23,10.827,10.589,10.683,251,4181.06408109
306,10.577,2017-01-24,10.744,10.48,10.702,618,14828.1651618
307,10.429,2017-01-25,10.564,10.351,10.51,245,2688.35175285
308,10.537,2017-01-26,10.537,10.536,10.536,11,435.815099
309,10.469,2017-01-27,10.469,10.469,10.469,1,3.298836
310,10.572,2017-01-31,10.572,10.554,10.556,6,169.1345
311,10.529,2017-02-01,10.529,10.524,10.524,2,137.31755453
312,11.365,2017-02-04,11.37,11.222,11.222,20,1844.73389638
313,11.437,2017-02-07,11.467,11.39,11.43,196,5387.06280023
314,11.3,2017-02-08,11.6,11.0,11.439,997,31455.2717503
315,10.923,2017-02-09,11.511,10.409,11.283,2103,81620.3627336
316,11.299,2017-02-10,11.39,10.75,10.95,1237,50654.3223302
317,11.368,2017-02-11,11.38,11.125,11.28,1173,25916.8156545
318,11.264,2017-02-12,11.397,11.221,11.309,277,9442.86292755
319,11.32,2017-02-13,11.374,11.05,11.333,599,23334.7886851
320,13.073,2017-02-14,13.4,11.317,11.317,4087,218188.426514
321,12.92,2017-02-15,13.15,12.59,13.072,2483,105187.60111
322,12.921,2017-02-16,12.993,12.57,12.94,1126,39823.3416051
323,12.761,2017-02-17,12.889,12.6,12.889,811,31748.4499556
324,12.793,2017-02-18,12.9,12.7,12.766,624,24159.2677093
325,12.801,2017-02-19,12.935,12.7,12.828,666,18220.9489629
326,12.402,2017-02-20,12.91,12.402,12.81,1144,30258.6201114
327,12.817,2017-02-21,12.89,12.25,12.42,1537,57912.4837317
328,12.679,2017-02-22,12.846,12.601,12.818,557,15151.2772427
329,13.269,2017-02-23,13.367,12.601,12.682,1448,66006.562068
330,13.113,2017-02-24,13.311,12.7,13.2,1603,54528.8162208
331,13.554,2017-02-25,13.8,13.05,13.067,2101,88521.8124738
332,14.568,2017-02-26,14.66,13.3,13.51,2102,94047.919771
333,15.5,2017-02-27,15.75,14.301,14.567,3219,148333.372363
334,15.861,2017-02-28,16.225,15.177,15.5,4488,219620.607845
335,17.435,2017-03-01,17.489,15.62,15.83,2591,118175.556239
336,19.021,2017-03-02,19.45,16.299,17.477,6156,307886.56077
337,19.493,2017-03-03,20.733,18.426,19.028,7555,348692.746893
338,18.5,2017-03-04,20.001,18.4,19.55,2742,112780.18425
339,19.352,2017-03-05,19.453,18.148,18.501,1978,76734.3899143
340,19.51,2017-03-06,20.23,19.14,19.292,2459,113375.611891
341,18.879,2017-03-07,19.666,18.5,19.568,2517,85789.2915055
342,16.511,2017-03-08,18.861,16.511,18.8,4217,224815.580297
343,17.752,2017-03-09,18.0,16.25,16.544,2819,97289.3419721
344,19.175,2017-03-10,19.7,16.5,17.672,7799,345953.167197
345,21.3,2017-03-11,21.467,18.83,19.175,5088,232837.753693
346,23.198,2017-03-12,23.232,21.054,21.3,5396,260265.83583
347,28.397,2017-03-13,30.6,23.222,23.24,15794,748459.13242
348,28.66,2017-03-14,29.932,27.001,28.392,6490,240524.795591
349,34.796,2017-03-15,34.796,28.36,28.66,9586,393717.534389
350,45.071,2017-03-16,46.21,34.795,34.796,20910,725353.211268
351,44.65,2017-03-17,51.879,32.836,45.071,29953,966622.363926
352,34.2,2017-03-18,44.994,31.1,44.65,16956,606299.763294
353,43.167,2017-03-19,45.69,34.099,34.2,17503,483615.528803
354,42.064,2017-03-20,45.125,39.472,43.169,7719,250817.323282
355,42.45,2017-03-21,43.7,41.15,41.874,5114,132275.832341
356,41.459,2017-03-22,42.948,38.51,42.452,6285,139580.428068
357,43.136,2017-03-23,44.749,40.216,41.459,6228,150163.901523
358,54.01,2017-03-24,58.989,42.501,43.131,16785,470356.757648
359,50.751,2017-03-25,54.9,47.455,54.02,13188,327872.923936
360,50.415,2017-03-26,51.8,46.55,51.272,4395,118166.601154
361,48.927,2017-03-27,52.01,47.666,50.5,5091,111437.539576
362,50.156,2017-03-28,50.599,47.95,48.913,6029,129792.933279
363,52.877,2017-03-29,54.3,49.397,50.164,7456,194480.117661
364,51.624,2017-03-30,53.283,50.751,52.88,5773,106880.861547
365,49.724,2017-03-31,51.826,46.82,51.676,8267,224652.986063
366,50.592,2017-04-01,51.87,48.7,49.78,4443,108868.640282
367,48.6,2017-04-02,51.594,47.7,50.75,8198,224520.185538
368,44.223,2017-04-03,48.6,42.77,48.6,10950,334706.873626
369,44.414,2017-04-04,45.688,41.05,44.27,7847,219331.817779
370,45.35,2017-04-05,47.529,44.194,44.513,11160,161470.19938
371,43.11,2017-04-06,46.025,41.25,45.35,7620,176835.404505
372,42.251,2017-04-07,44.527,41.779,43.297,5721,79329.2812119
373,44.507,2017-04-08,45.76,42.362,42.362,6423,104018.885652
374,43.937,2017-04-09,44.864,43.18,44.709,4210,50830.0512343
375,44.169,2017-04-10,44.761,43.011,44.029,5616,62440.751095
376,44.206,2017-04-11,44.8,43.804,44.17,2699,31767.5931401
377,46.852,2017-04-12,48.467,43.84,44.2,7169,153779.04232
378,50.63,2017-04-13,51.505,46.85,46.96,8205,148980.966476
379,48.5,2017-04-14,50.65,47.341,50.53,6102,112755.197962
380,49.707,2017-04-15,50.477,47.95,48.5,5623,94941.6024556
381,49.58,2017-04-16,49.9,48.865,49.602,1487,18295.8133659
382,49.52,2017-04-17,50.27,48.88,49.581,3548,48799.3720411
383,52.424,2017-04-18,53.0,49.069,49.578,7624,183893.020316
384,49.661,2017-04-19,53.0,45.0,52.438,7614,126181.761673
385,51.964,2017-04-20,52.45,48.603,49.661,5660,99344.7661218
386,51.368,2017-04-21,52.265,51.1,51.979,3760,44755.5796531
387,52.151,2017-04-22,52.776,51.03,51.171,4709,35811.5683948
388,53.332,2017-04-23,54.438,51.75,52.372,2354,49965.8134737
389,53.54,2017-04-24,54.477,53.0,53.331,3936,58160.6404662
390,53.9,2017-04-25,54.21,53.253,53.793,3256,27839.5638334
391,57.31,2017-04-26,58.38,53.664,53.9,9421,151625.509762
392,67.999,2017-04-27,67.999,56.919,57.445,10730,150564.098498
393,75.997,2017-04-28,77.399,66.0,67.999,14185,274403.100673
394,73.55,2017-04-29,77.599,71.2,75.99,7220,135672.000773
395,83.512,2017-04-30,83.999,72.601,73.411,9478,137084.434748
396,81.399,2017-05-01,88.103,66.001,83.518,16733,353476.385057
397,82.011,2017-05-02,85.18,79.485,81.489,7238,103869.183896
398,85.8,2017-05-03,86.615,81.0,82.476,8442,101372.920206
399,99.2,2017-05-04,99.777,84.61,86.06,13976,234920.593122
400,91.5,2017-05-05,101.7,88.201,99.358,13242,205650.10832
401,96.648,2017-05-06,96.838,90.534,91.5,5522,69679.4299352
402,94.213,2017-05-07,98.0,90.888,96.793,5659,62649.4333035
