,Close,Date,High,Low,Open,Trades,Volume
174,251.21,2015-06-27,252.0,242.36,242.98,17017,7101.10270435
175,248.62,2015-06-28,251.28,247.04,251.28,19040,6104.31220293
176,256.04,2015-06-29,256.94,248.3,248.63,32067,15392.801327
177,262.5,2015-06-30,268.0,255.0,256.04,39098,19901.7771981
178,257.62,2015-07-01,265.25,253.81,262.58,9013,13339.014027
179,254.54,2015-07-02,260.77,253.19,257.62,6619,9826.99478118
180,255.92,2015-07-03,256.44,252.4,254.49,4166,9153.85256545
181,260.2,2015-07-04,261.28,254.05,256.06,3374,7909.85672863
182,271.5,2015-07-05,274.74,258.75,260.16,8164,21362.6136498
183,268.51,2015-07-06,278.54,267.13,271.39,9235,20027.861468
184,265.51,2015-07-07,271.69,264.01,268.53,5251,13755.6299759
185,270.63,2015-07-08,273.24,263.01,265.67,5481,16042.2682899
186,268.92,2015-07-09,271.98,265.92,270.41,5467,13906.6444512
187,285.23,2015-07-10,294.71,268.63,268.98,9242,29151.3133528
188,291.64,2015-07-11,298.05,283.88,284.63,3439,11693.2243539
189,310.55,2015-07-12,317.99,291.65,291.65,6323,22497.4677068
190,292.68,2015-07-13,310.73,281.0,310.55,8431,29775.9790719
191,287.55,2015-07-14,297.13,286.02,292.54,4300,10359.8685834
192,285.67,2015-07-15,293.7,284.29,287.49,3454,9798.27507573
193,277.89,2015-07-16,292.4,274.92,285.67,5835,21103.3415864
194,279.43,2015-07-17,280.73,272.31,277.74,3616,11477.0554246
195,276.79,2015-07-18,283.0,276.73,279.15,2346,9362.07781804
196,275.47,2015-07-19,278.1,275.01,276.74,1448,5289.04082007
197,278.96,2015-07-20,279.35,274.62,275.08,2848,8818.52863456
198,276.76,2015-07-21,281.07,276.28,278.95,3271,9000.55491406
199,277.68,2015-07-22,277.97,275.0,276.49,2734,8318.46305673
200,276.61,2015-07-23,278.55,275.79,277.5,2742,6410.52667393
201,289.01,2015-07-24,290.53,275.9,276.61,5000,15854.0965581
202,288.78,2015-07-25,292.0,286.5,289.0,2342,7545.88543693
203,293.19,2015-07-26,294.0,287.41,288.97,1909,5298.46650719
204,294.29,2015-07-27,297.44,286.43,292.85,4354,14650.7328705
205,294.01,2015-07-28,297.0,292.19,294.03,3709,8799.04307675
206,289.85,2015-07-29,294.57,287.27,294.01,3708,10236.162522
207,288.01,2015-07-30,290.08,284.53,289.85,3015,8108.62119163
208,284.33,2015-07-31,289.0,281.8,288.29,2825,7902.76753725
209,280.19,2015-08-01,285.16,276.66,284.69,2180,7104.06661942
210,282.32,2015-08-02,282.9,276.57,280.19,1419,4530.17731374
211,280.43,2015-08-03,285.8,279.52,282.53,2421,6310.6073655
212,285.0,2015-08-04,285.88,280.43,280.43,2563,6206.11834372
213,281.13,2015-08-05,285.86,280.63,284.91,4083,6549.54626379
214,277.48,2015-08-06,281.65,276.6,281.13,2761,7123.8125234
215,279.63,2015-08-07,280.43,274.19,277.48,2859,8588.97640155
216,262.19,2015-08-08,279.97,260.41,279.94,3789,10269.8684571
217,265.05,2015-08-09,268.95,261.01,262.19,2759,8870.57957844
218,264.33,2015-08-10,266.79,261.6,265.05,2513,9697.41976405
219,271.15,2015-08-11,271.5,264.07,264.11,2996,8394.1157499
220,267.73,2015-08-12,271.16,265.71,271.15,2601,9520.31458102
221,264.48,2015-08-13,267.88,262.32,267.53,2643,10710.9741994
222,265.4,2015-08-14,266.99,262.0,264.74,2496,8012.1430534
223,261.46,2015-08-15,266.5,260.45,265.57,1866,5485.63052139
224,256.11,2015-08-16,262.2,254.01,261.46,4042,9633.27576804
225,256.47,2015-08-17,259.12,254.63,256.11,2498,8655.18980482
226,224.8,2015-08-18,256.99,221.11,256.66,5981,16141.8203825
227,226.92,2015-08-19,237.66,222.01,224.0,6992,24144.5989225
228,235.54,2015-08-20,236.66,226.4,226.4,5196,15812.3347442
229,233.49,2015-08-21,236.66,231.77,235.15,3651,10296.3175033
230,231.0,2015-08-22,235.2,223.01,233.5,4216,15856.2455502
231,228.89,2015-08-23,234.03,225.85,231.0,3031,12842.4666912
232,209.72,2015-08-24,228.99,207.73,228.35,9777,37523.0833837
233,222.38,2015-08-25,228.04,198.12,209.76,11205,42308.0056295
234,225.8,2015-08-26,231.09,219.77,222.38,6776,24007.5952041
235,225.09,2015-08-27,228.89,223.17,225.8,5122,14366.263835
236,231.65,2015-08-28,235.93,220.29,225.09,6207,22900.1869445
237,230.54,2015-08-29,233.9,226.67,231.76,4976,15490.5591914
238,229.0,2015-08-30,232.75,225.04,230.41,4736,15486.3599446
239,229.86,2015-08-31,232.49,224.39,229.04,4853,15803.5188551
240,227.96,2015-09-01,231.67,226.17,230.25,5687,23925.1868464
241,229.18,2015-09-02,230.77,226.0,227.97,4416,21470.7688289
242,227.28,2015-09-03,229.96,226.5,228.95,4824,19739.6291001
243,230.52,2015-09-04,231.4,226.33,227.24,5793,20825.8386717
244,235.6,2015-09-05,237.22,229.23,230.72,5371,20103.0400909
245,240.28,2015-09-06,244.2,235.02,235.39,6141,25758.8918289
246,240.19,2015-09-07,242.91,238.44,240.28,5243,23152.031562
247,244.21,2015-09-08,246.24,239.98,240.07,6823,24023.8790608
248,238.35,2015-09-09,244.22,237.01,244.04,6520,23251.8655443
249,238.66,2015-09-10,241.65,234.78,238.35,5853,20694.9191514
250,240.0,2015-09-11,240.94,237.5,238.57,5108,13805.1768468
251,234.79,2015-09-12,240.0,233.02,239.92,5286,17449.1185995
252,229.66,2015-09-13,236.09,228.0,234.79,5874,19654.62044
253,229.71,2015-09-14,232.92,223.99,229.66,7022,16674.8566151
254,230.03,2015-09-15,231.21,226.5,229.84,6464,17202.8362599
255,228.34,2015-09-16,230.5,223.0,229.99,5940,18169.4622908
256,232.17,2015-09-17,235.0,227.0,228.34,4438,14645.7362944
257,233.12,2015-09-18,234.4,230.83,232.2,4996,19458.9049459
258,230.0,2015-09-19,233.76,229.89,233.24,3681,11230.7579244
259,230.16,2015-09-20,231.7,229.0,230.0,4977,13401.1449528
260,226.15,2015-09-21,230.15,225.0,230.1,5893,14081.3071016
261,230.42,2015-09-22,231.96,223.12,226.15,6119,19332.8796169
262,229.42,2015-09-23,231.5,228.0,230.08,4003,13586.0873652
263,233.86,2015-09-24,235.52,228.89,229.42,5548,24199.4154351
264,235.22,2015-09-25,237.25,232.56,233.88,4481,22555.4454003
265,233.81,2015-09-26,235.67,233.0,235.14,2813,15109.4241085
266,232.41,2015-09-27,234.61,231.16,233.81,3207,17506.4494094
267,239.14,2015-09-28,239.68,231.69,232.4,5018,17566.8264353
268,236.94,2015-09-29,240.56,235.09,239.14,4485,19877.4548794
269,236.2,2015-09-30,238.27,234.67,236.78,4447,20934.8464935
270,237.15,2015-10-01,239.44,235.01,235.87,4168,20152.8425535
271,237.77,2015-10-02,239.06,235.0,238.0,3717,16908.0346728
272,238.95,2015-10-03,239.86,236.3,237.77,3083,17825.617638
273,238.6,2015-10-04,239.98,237.62,239.06,2322,15015.0667189
274,240.84,2015-10-05,240.85,236.1,238.6,4337,20316.5036491
275,246.57,2015-10-06,248.19,239.52,240.85,5493,26684.2475255
276,243.2,2015-10-07,247.65,242.3,246.79,4601,23768.196912
277,242.9,2015-10-08,244.76,242.06,243.47,3098,13983.7520565
278,244.48,2015-10-09,244.95,242.16,243.29,2408,14099.9155384
279,245.71,2015-10-10,246.43,243.0,244.49,2656,17313.1423534
280,248.05,2015-10-11,248.5,244.53,245.71,3048,19140.3554108
281,245.81,2015-10-12,248.47,245.01,248.05,3072,10671.7037641
282,249.73,2015-10-13,250.89,242.82,245.81,5226,25901.6028477
283,252.47,2015-10-14,255.93,248.06,249.97,4964,26942.8709963
284,254.49,2015-10-15,256.5,250.3,252.47,5445,22035.6524668
285,263.09,2015-10-16,267.0,253.69,254.49,8312,34816.7410938
286,270.07,2015-10-17,273.0,260.8,263.09,6176,25328.1489773
287,261.05,2015-10-18,271.17,260.0,270.04,2931,10003.1266719
288,263.66,2015-10-19,266.01,259.82,260.99,4273,16704.6988134
289,270.64,2015-10-20,272.95,262.67,264.28,6877,28967.4412527
290,267.89,2015-10-21,272.69,264.0,270.3,5697,20396.6033841
291,275.21,2015-10-22,280.04,267.39,267.9,8271,30166.4254425
292,278.6,2015-10-23,280.19,273.46,275.21,6736,21572.2684705
293,282.84,2015-10-24,284.0,278.22,278.6,5432,20586.3350175
294,283.96,2015-10-25,296.0,282.2,283.03,8783,30003.5865565
295,286.9,2015-10-26,286.99,279.25,283.96,6444,21266.4729954
296,295.54,2015-10-27,300.0,286.15,286.9,9957,34002.1486518
297,305.65,2015-10-28,308.48,294.4,295.8,9739,31262.8310068
298,314.82,2015-10-29,319.6,301.7,305.67,10404,32258.6054261
299,328.65,2015-10-30,334.05,313.5,314.95,14484,39364.0282073
300,310.18,2015-10-31,334.67,302.99,328.28,10685,28765.1783626
301,325.78,2015-11-01,329.85,303.01,310.9,8450,14281.5459022
302,361.74,2015-11-02,369.02,320.0,325.78,17118,45146.4833898
303,404.06,2015-11-03,420.77,360.4,361.26,26162,77212.8007207
304,408.0,2015-11-04,502.0,368.11,404.55,38482,104301.531025
305,385.5,2015-11-05,448.79,364.37,407.99,24207,60169.6157885
306,374.47,2015-11-06,396.67,353.26,387.77,16986,46952.5378518
307,383.53,2015-11-07,392.82,371.07,374.41,9443,26348.5951725
308,372.65,2015-11-08,390.47,366.18,383.62,7582,27445.0190869
309,377.9,2015-11-09,386.79,360.54,372.86,9723,25934.9728034
310,336.8,2015-11-10,381.44,323.63,378.02,15710,48889.8470949
311,309.91,2015-11-11,341.41,294.0,335.02,17688,51510.3080617
312,337.17,2015-11-12,344.78,308.42,309.95,11428,37744.4469885
313,336.99,2015-11-13,342.0,325.0,337.0,7808,24663.4729572
314,333.0,2015-11-14,356.1,325.45,336.98,6717,25628.3782729
315,319.28,2015-11-15,334.99,314.6,332.95,7865,27643.5608105
316,330.83,2015-11-16,332.25,315.0,319.29,7350,22243.8225204
317,336.08,2015-11-17,350.44,329.0,330.82,9123,27718.6758523
318,335.65,2015-11-18,337.89,330.28,336.0,7890,27252.0999899
319,326.02,2015-11-19,336.48,324.92,335.68,7831,26919.5167077
320,322.04,2015-11-20,327.73,310.0,326.51,8151,21303.6411638
321,326.5,2015-11-21,328.94,318.52,322.04,2787,5129.35325162
322,324.2,2015-11-22,326.6,320.13,326.5,2349,4062.21223126
323,323.48,2015-11-23,326.09,320.39,324.2,3624,5101.55728889
324,319.7,2015-11-24,323.5,317.0,323.48,4532,8649.01893298
325,328.9,2015-11-25,330.84,316.0,319.7,5093,12235.0340895
326,353.21,2015-11-26,369.7,328.53,328.9,12085,35986.1624861
327,357.14,2015-11-27,364.8,347.84,353.9,5865,13276.8300685
328,356.95,2015-11-28,359.44,350.41,357.42,3577,6275.36735525
329,371.48,2015-11-29,373.15,354.45,356.78,4530,7817.18354971
330,376.71,2015-11-30,383.0,367.11,371.2,8415,18097.9532103
331,363.06,2015-12-01,379.0,354.56,376.7,7668,15410.2823517
332,358.89,2015-12-02,362.84,348.64,362.7,6055,12343.4077678
333,361.42,2015-12-03,370.53,356.21,359.11,5994,12183.3375311
334,363.62,2015-12-04,364.3,355.92,361.48,4580,9989.28021734
335,388.0,2015-12-05,389.89,363.0,363.62,8150,16784.1266675
336,388.24,2015-12-06,399.85,383.0,388.0,7867,14679.4360319
337,395.58,2015-12-07,399.91,381.01,388.54,8230,14943.9266015
338,417.89,2015-12-08,418.87,388.33,395.57,7163,11401.2511782
339,416.98,2015-12-09,424.95,400.0,416.67,11901,21039.9085073
340,415.57,2015-12-10,419.79,408.91,416.69,5565,8463.72879538
341,453.04,2015-12-11,454.48,415.13,415.57,12773,29020.1983936
342,436.19,2015-12-12,467.8,403.0,453.12,14857,29770.2837977
343,433.07,2015-12-13,442.97,422.03,436.08,7608,11725.6672396
344,443.36,2015-12-14,448.12,428.42,433.13,8730,13386.4561573
345,464.53,2015-12-15,464.99,442.94,443.3,11875,18096.3882832
346,455.87,2015-12-16,465.0,436.89,464.53,14581,23377.1225734
347,456.17,2015-12-17,458.84,448.75,455.61,6243,6598.6409486
348,462.46,2015-12-18,466.64,453.5,455.37,7237,12914.7368034
349,461.8,2015-12-19,465.9,452.03,463.7,3729,6839.17868702
350,442.54,2015-12-20,462.0,433.83,461.89,8989,16626.4883553
351,438.07,2015-12-21,450.0,425.52,442.47,9696,18930.8631861
352,435.48,2015-12-22,443.58,433.06,438.14,5822,8146.01738798
353,442.56,2015-12-23,445.52,434.43,435.65,5717,7100.2282874
354,455.0,2015-12-24,459.54,443.01,443.01,6509,10138.31555
355,455.51,2015-12-25,458.33,448.0,455.78,2484,2877.16735131
356,417.39,2015-12-26,457.45,407.25,455.5,12686,26672.1217307
357,421.76,2015-12-27,425.42,410.5,417.11,5798,6968.57365917
358,421.46,2015-12-28,429.86,417.01,421.78,5459,7560.56299201
359,431.82,2015-12-29,433.33,418.55,420.81,6832,10419.585366
360,425.84,2015-12-30,434.97,420.75,431.7,5595,7717.51026264
361,430.89,2015-12-31,433.89,419.99,426.09,5551,6634.86316708
362,433.82,2016-01-01,436.0,427.2,430.89,3097,3788.11117403
363,433.55,2016-01-02,435.99,430.42,434.87,3016,2972.06344935
364,431.04,2016-01-03,434.09,424.06,433.2,5702,4571.09703841
365,434.17,2016-01-04,435.86,428.44,431.54,3538,5717.59545799
366,432.43,2016-01-05,435.39,429.5,433.31,4125,3881.72086195
367,429.56,2016-01-06,432.67,426.54,432.45,6648,5507.61422624
368,457.0,2016-01-07,459.16,429.25,429.99,12543,16833.4191567
369,452.7,2016-01-08,465.0,444.51,456.87,6286,10257.9619361
370,448.84,2016-01-09,454.0,446.68,452.02,4133,4396.0450009
371,448.79,2016-01-10,449.89,440.8,448.84,4704,4074.25077919
372,448.0,2016-01-11,451.13,438.0,448.2,6228,7986.45843125
373,434.85,2016-01-12,448.0,434.35,448.0,4880,6930.89654863
374,432.64,2016-01-13,438.35,424.5,434.78,9685,10067.0210455
375,429.55,2016-01-14,434.0,427.0,432.64,3746,4420.91215989
376,360.0,2016-01-15,429.8,360.0,429.55,18897,37326.6164265
377,386.91,2016-01-16,392.07,352.0,360.62,13192,25019.2519932
378,380.16,2016-01-17,391.14,376.0,387.8,6009,8416.94363509
379,385.49,2016-01-18,388.5,373.63,379.94,5629,7015.52993583
380,376.76,2016-01-19,386.92,375.59,385.47,4600,7223.00324232
381,416.32,2016-01-20,422.98,372.53,376.9,14513,25172.9174195
382,409.59,2016-01-21,421.25,404.59,418.9,6121,9374.55707194
383,382.55,2016-01-22,410.07,374.45,409.42,8990,14744.757763
384,386.4,2016-01-23,395.0,381.05,382.85,5310,7664.89092787
385,402.16,2016-01-24,405.97,385.36,386.37,4064,5448.8452132
386,390.9,2016-01-25,402.31,385.5,402.16,5841,8040.83085608
387,391.77,2016-01-26,397.7,386.2,390.1,5381,6589.15355022
388,394.95,2016-01-27,397.0,390.31,391.77,3988,4262.62933663
389,379.75,2016-01-28,395.56,376.0,394.62,7747,11413.5028375
390,378.22,2016-01-29,383.99,363.73,379.55,7015,13544.14542
391,375.64,2016-01-30,380.42,372.95,378.12,2074,2587.10717327
392,368.49,2016-01-31,379.3,364.7,376.38,3627,4166.66582034
393,371.81,2016-02-01,378.2,366.53,368.49,5265,7255.13421769
394,373.05,2016-02-02,375.0,369.73,371.79,5261,5719.11332356
395,368.38,2016-02-03,374.0,365.0,373.05,4934,7103.58660836
396,387.82,2016-02-04,391.88,367.95,368.4,7668,13446.479683
397,385.0,2016-02-05,389.5,382.99,388.0,4062,7372.61395629
398,375.39,2016-02-06,384.98,371.35,384.97,4445,5735.69706556
